============================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (138 files)
============================================================

Target Check: ('timor', 'afficio') = 0

Pair                           | Count
(',', 'patrocinium')           |    10
('in', 'memoria')              |    10
('memoria', 'qui')             |    10
(':', 'multus')                |    10
('facultas', 'sum')            |    10
(',', 'invidium')              |    10
('.', 'cotta')                 |    10
('genus', 'quod')              |    10
(',', 'valde')                 |    10
('.', 'valio')                 |    10
('multus', 'opus')             |    10
('gratia', 'qui')              |    10
('orator', 'video')            |    10
(',', 'commendo')              |    10
('dico', 'soleo')              |    10
('satis', 'sed')               |    10
('romanus', 'sum')             |    10
('laus', 'non')                |    10
(',', 'perficio')              |    10
('et', 'qaes')                 |    10
('screns', 'unus')             |    10
('.', 'inter')                 |    10
(',', 'domesticus')            |    10
('domesticus', 'et')           |    10
('ego', 'voluntas')            |    10
('ab', 'meus')                 |    10
('oratio', 'quidam')           |    10
('meus', 'res')                |    10
('quod', 'tuus')               |    10
('dico', 'tantum')             |    10
('scribo', 'tuus')             |    10
('amicus', 'ego')              |    10
('ille', 'meus')               |    10
('ego', 'erga')                |    10
('.', 'frater')                |    10
('ego', 'quisquis')            |    10
('tuus', 'voluntas')           |    10
('tempus', 'tu')               |    10
(':', 'meus')                  |    10
('.', 'mensis')                |    10
('m.', 'unus')                 |    10
('m.', 'sanctus')              |    10
('damen', 'm.')                |    10
('.', 'f.')                    |    10
('noster', 'tuus')             |    10
(',', 'hs')                    |    10
('(', 'crassus')               |    10
(',', 'consularis')            |    10
('aut', 'tuus')                |    10
('doleo', 'et')                |    10
('actio', 'et')                |    10
('hic', 'nemo')                |    10
('historia', 'qui')            |    10
('explico', 'in')              |    10
('instituo', 'is')             |    10
('etiam', 'littera')           |    10
(',', 'cenio')                 |    10
('forum', 'sum')               |    10
('(', 'm.')                    |    10
('causa', 'nec')               |    10
('ingenus', 'sum')             |    10
('oratio', 'tum')              |    10
(':', 'atticus')               |    10
('atticus', 'inquam')          |    10
('sententia', 'verbum')        |    10
(')', 'tempus')                |    10
('enim', 'orator')             |    10
('brutus', 'iste')             |    10
(';', 'lex')                   |    10
('consus', 'cum')              |    10
('is', 'post')                 |    10
(',', 'compono')               |    10
('orator', 'unus')             |    10
('oratio', 'quod')             |    10
('orator', 'probo')            |    10
('et', 'sane')                 |    10
('dies', 'qui')                |     9
('dies', 'is')                 |     9
('ab', 'nos')                  |     9
('nos', 'res')                 |     9
('enim', 'probo')              |     9
('et', 'placeo')               |     9
('enim', 'ex')                 |     9
('ex', 'virtus')               |     9
('ipse', 'virtus')             |     9
('probo', 'qui')               |     9
('res', 'studium')             |     9
('.', 'invenio')               |     9
('quis', 'virtus')             |     9
('tantus', 'ut')               |     9
('ut', 'vero')                 |     9
('ego', 'vehementer')          |     9
('adiungo', 'et')              |     9
('alius', 'quod')              |     9
('homo', 'omnis')              |     9
('nos', 'omnis')               |     9
('aetas', 'cum')               |     9
('ab', 'tempus')               |     9
('ex', 'idem')                 |     9
(')', 'nos')                   |     9
('nos', 'quis')                |     9
('nos', 'sed')                 |     9
('possum', 'vita')             |     9
('?', 'homo')                  |     9
('disciplina', 'sum')          |     9
('pars', 'ut')                 |     9
('dies', 'et')                 |     9
('tantum', 'ut')               |     9
('ab', 'vita')                 |     9
('audeo', 'sum')               |     9
('modus', 'res')               |     9
('itaque', 'qui')              |     9
('graecus', 'ille')            |     9
('et', 'urbs')                 |     9
('(', 'nec')                   |     9
('cum', 'nec')                 |     9
('duco', 'in')                 |     9
('pono', 'qui')                |     9
(',', 'auditor')               |     9
('doceo', 'in')                |     9
('et', 'princeps')             |     9
('dissero', 'et')              |     9
('ingenium', 'qui')            |     9
('et', 'philosophus')          |     9
(',', 'vendo')                 |     9
('aliqui', 'ex')               |     9
(',', 'profectus')             |     9
('-', 'sum')                   |     9
('omnis', 'sic')               |     9
('disciplina', 'qui')          |     9
('et', 'magnitudo')            |     9
('(', 'bonum')                 |     9
('ex', 'genus')                |     9
('sum', 'usus')                |     9
('sententia', 'ut')            |     9
('.', 'mos')                   |     9
(',', 'carnea')                |     9
('disputo', 'is')              |     9
('possum', 'vivo')             |     9
(',', 'antepono')              |     9
('ad', 'bene')                 |     9
('igitur', 'possum')           |     9
('dico', 'intellego')          |     9
(',', 'extra')                 |     9
(',', 'constantia')            |     9
('?', 'nec')                   |     9
('beatus', 'nec')              |     9
('quam', 'quis')               |     9
('quaero', 'res')              |     9
('beatus', 'bonus')            |     9
(',', 'caepio')                |     9
(',', 'eo')                    |     9
(',', 'retineo')               |     9
('et', 'prudentia')            |     9
('modus', 'tu')                |     9
('ab', 'modus')                |     9
('.', 'an')                    |     9
('ita', 'si')                  |     9
(',', 'paene')                 |     9
('?', 'tandem')                |     9
('fortuna', 'omnis')           |     9
('nec', 'si')                  |     9
('autem', 'tu')                |     9
(';', 'efficio')               |     9
('(', 'animus')                |     9
('ad', 'venio')                |     9
('.', 'venio')                 |     9
('is', 'pro')                  |     9
(',', 'convenio')              |     9
('hic', 'nisi')                |     9
('consequor', 'hic')           |     9
('ut', 'virtus')               |     9
('(', 'alius')                 |     9
('non', 'sic')                 |     9
(';', 'sic')                   |     9
('efficio', 'in')              |     9
('.', 'proprius')              |     9
('et', 'proprius')             |     9
(',', 'cavio')                 |     9
('sum', 'vocus')               |     9
(',', 'aurum')                 |     9
('paulus', 'sed')              |     9
(',', 'consentaneus')          |     9
('cum', 'saepe')               |     9
('beatus', 'cum')              |     9
('aut', 'ullus')               |     9
('locus', 'multus')            |     9
('neque', 'sui')               |     9
('efficio', 'possum')          |     9
(';', 'deinde')                |     9
(',', 'viris')                 |     9
